TransactionID,TransactionDT,TransactionAmt,ProductCD,card1,P_emaildomain,fe_amt_log1p,fe_freq_card1_addr1_cumulative,predicted_prob
3554574,15040367,50.0,W,13994,yahoo.com,3.9318256,22,0.15265565
3555978,15097306,50.0,H,13844,anonymous.com,3.9318256,3,0.033352632
3558620,15184243,50.0,H,6054,anonymous.com,3.9318256,4,0.16094007
3563358,15320283,50.0,S,11162,,3.9318256,86,0.3184839
3568741,15535301,50.0,S,15066,,3.9318256,456,0.48979533
3541223,14658305,49.184,C,15885,gmail.com,3.9156961,9394,0.05936016
3459468,12195463,49.0,W,9500,gmail.com,3.912023,3640,0.15949848
3462148,12271339,49.0,W,7585,,3.912023,67,0.432645
3468571,12516679,49.0,W,3123,yahoo.com,3.912023,2,0.19623917
3468582,12516898,49.0,W,3123,yahoo.com,3.912023,3,0.30633444
3471436,12605273,49.0,W,3570,gmail.com,3.912023,28,0.10543262
3472297,12626277,49.0,W,17188,yahoo.com,3.912023,4858,0.22465949
3473240,12673157,49.0,W,17188,yahoo.com,3.912023,4863,0.43510342
3476659,12769519,49.0,W,1482,,3.912023,0,0.19691563
3480940,12881895,49.0,W,13780,,3.912023,778,0.29866943
3484320,13029903,49.0,W,14649,yahoo.com,3.912023,359,0.49689278
3490939,13201405,49.0,W,14649,yahoo.com,3.912023,365,0.3114831
3494310,13289831,49.0,W,7919,gmail.com,3.912023,490,0.09389666
3494852,13299638,49.0,W,17188,yahoo.com,3.912023,5075,0.27355188
3497016,13362235,49.0,W,17188,,3.912023,201,0.20475234
3497122,13364250,49.0,W,17188,,3.912023,202,0.272877
3497444,13369323,49.0,W,17188,,3.912023,204,0.3172956
3505671,13614297,49.0,W,3123,yahoo.com,3.912023,6,0.26498216
3506091,13627322,49.0,W,10960,,3.912023,235,0.26900586
3508109,13697841,49.0,W,16255,me.com,3.912023,42,0.4293678
3515703,13905962,49.0,W,14649,yahoo.com,3.912023,396,0.42123428
3520434,14058480,49.0,W,12932,yahoo.com,3.912023,575,0.33439952
3524100,14153850,49.0,W,6630,gmail.com,3.912023,86,0.19503474
3527558,14249127,49.0,W,10776,yahoo.com,3.912023,97,0.14994091
3535482,14489162,49.0,W,18190,gmail.com,3.912023,0,0.3166778
3540737,14647421,49.0,W,14628,gmail.com,3.912023,176,0.1117635
3543832,14737559,49.0,W,13481,gmail.com,3.912023,26,0.1164174
3545076,14766346,49.0,W,10616,,3.912023,56,0.49755532
3545122,14767399,49.0,W,11710,,3.912023,22,0.41129568
3547488,14848349,49.0,W,15482,gmail.com,3.912023,0,0.055884592
3550629,14934227,49.0,W,12544,gmail.com,3.912023,1396,0.22217578
3551712,14952912,49.0,W,17188,yahoo.com,3.912023,5626,0.32891327
3555538,15088719,49.0,W,1444,yahoo.com,3.912023,147,0.23649988
3558919,15190343,49.0,W,6457,msn.com,3.912023,29,0.45349753
3558925,15190486,49.0,W,6457,msn.com,3.912023,30,0.38199756
3560342,15224211,49.0,W,13994,yahoo.com,3.912023,25,0.42467645
3560345,15224938,49.0,W,13994,yahoo.com,3.912023,26,0.45829916
3561874,15277769,49.0,W,7508,gmail.com,3.912023,21,0.25681874
3562256,15283508,49.0,W,16435,gmail.com,3.912023,505,0.32022628
3563426,15335291,49.0,W,16435,yahoo.com,3.912023,12,0.17367598
3566455,15446383,49.0,W,16435,yahoo.com,3.912023,14,0.44607097
3566966,15458207,49.0,W,12695,aol.com,3.912023,5675,0.032250293
3568439,15527578,49.0,W,6457,msn.com,3.912023,31,0.4172883
3568453,15527866,49.0,W,6457,msn.com,3.912023,32,0.37062526
3573592,15701458,49.0,W,12544,gmail.com,3.912023,1472,0.20601009
3573958,15708540,49.0,W,16435,yahoo.com,3.912023,16,0.45820406
3574433,15718175,49.0,W,12544,yahoo.com,3.912023,1473,0.2716973
3491578,13210122,48.95,W,17188,gmail.com,3.9110224,5041,0.14619589
3481079,12887775,47.95,W,13511,,3.8907993,50,0.073103435
3539897,14602296,47.95,W,13511,,3.8907993,57,0.068876065
3539899,14602327,47.95,W,13511,,3.8907993,58,0.09494022
3539984,14604020,47.95,W,13511,,3.8907993,59,0.08239944
3555399,15085998,47.95,W,8830,gmail.com,3.8907993,117,0.09051229
3555668,15091488,47.95,W,2581,gmail.com,3.8907993,26,0.04129153
3557835,15164581,47.95,W,2581,gmail.com,3.8907993,27,0.05442551
3568181,15521662,47.95,W,14628,gmail.com,3.8907993,186,0.022310933
3466486,12442035,47.708,C,15257,hotmail.com,3.8858433,540,0.07186218
3572518,15649989,47.5,W,11815,gmail.com,3.881564,31,0.14432079
3537452,14530253,47.032,C,5812,gmail.com,3.8718674,2441,0.12034681
3537455,14530316,47.032,C,5812,gmail.com,3.8718674,2442,0.09844737
3488979,13153151,46.725,C,14260,hotmail.com,3.8654554,76,0.4446098
3488982,13153240,46.725,C,15885,hotmail.com,3.8654554,8447,0.25623766
3552854,15006431,46.417,C,9026,gmail.com,3.858981,1883,0.49455345
3552921,15007416,46.417,C,3154,gmail.com,3.858981,4280,0.48802912
3573029,15690137,46.417,C,5812,anonymous.com,3.858981,2625,0.17787188
3573065,15690857,46.417,C,5812,anonymous.com,3.858981,2626,0.4655091
3521097,14068806,45.434,C,10340,gmail.com,3.838032,36,0.099540286
3476481,12765747,45.0,S,17551,,3.8286414,2,0.23365356
3557014,15118237,45.0,W,1444,yahoo.com,3.8286414,149,0.18722096
3496022,13329740,44.5,W,12695,yahoo.com,3.8177123,4940,0.4322018
3563236,15304262,44.5,W,8406,gmail.com,3.8177123,26,0.10041595
3531317,14350594,44.45,C,15885,anonymous.com,3.8166127,9188,0.11323583
3473886,12685573,44.0,W,12695,,3.8066626,543,0.35761735
3561826,15276796,44.0,W,9500,,3.8066626,2626,0.13164474
3564684,15368175,44.0,W,12501,,3.8066626,1554,0.17238931
3570541,15608489,44.0,W,12501,,3.8066626,1576,0.23851405
3570562,15608851,44.0,W,12501,yahoo.com,3.8066626,1577,0.2341278
3516008,13911494,42.95,W,7815,,3.7830527,429,0.49460182
3519696,14044525,42.114,C,11201,gmail.com,3.7638478,1191,0.10107397
3464601,12361583,41.929,C,15257,gmail.com,3.7595475,537,0.4445509
3473439,12677678,41.0,W,12695,yahoo.com,3.7376697,4691,0.16304958
3475729,12749135,41.0,W,12695,,3.7376697,544,0.41799635
3491082,13203570,40.0,S,11555,,3.713572,26,0.18695681
3559605,15202578,40.0,W,9400,,3.713572,727,0.20472018
3560356,15226559,40.0,W,13994,yahoo.com,3.713572,27,0.4332095
3560359,15226787,40.0,W,13994,yahoo.com,3.713572,28,0.41220778
3560383,15228784,40.0,W,13994,yahoo.com,3.713572,29,0.3596649
3473333,12675064,39.95,W,15406,gmail.com,3.7123518,15,0.08512526
3475946,12755136,39.95,W,1724,gmail.com,3.7123518,299,0.085906774
3519478,14037025,39.593,C,15885,gmail.com,3.7035956,8918,0.30470568
3482177,12943155,39.47,C,9026,anonymous.com,3.700561,1657,0.2683816
3576243,15785090,39.347,C,10568,gmail.com,3.6975172,886,0.4554024
3460479,12241898,39.0,W,9500,,3.6888795,2140,0.49523613
3464403,12355498,39.0,W,7664,gmail.com,3.6888795,27,0.48684078
3475416,12718683,39.0,W,7826,optonline.net,3.6888795,906,0.32208377
3475627,12746503,39.0,W,7826,optonline.net,3.6888795,907,0.36091584
3475646,12746994,39.0,W,7826,optonline.net,3.6888795,908,0.43580648
3475711,12748719,39.0,W,7826,optonline.net,3.6888795,909,0.39072648
3475928,12754468,39.0,W,7826,optonline.net,3.6888795,911,0.4231324
3476634,12769021,39.0,W,7826,optonline.net,3.6888795,912,0.44983184
3477239,12780819,39.0,W,7826,optonline.net,3.6888795,915,0.4742133
3478053,12800635,39.0,W,7826,optonline.net,3.6888795,920,0.47130445
3481324,12922946,39.0,W,12695,,3.6888795,565,0.4766272
3487516,13120754,39.0,W,15385,gmail.com,3.6888795,428,0.20829433
3518797,13996618,39.0,W,14649,yahoo.com,3.6888795,401,0.12951623
3524489,14161169,39.0,W,4141,gmail.com,3.6888795,26,0.45703483
3524925,14169677,39.0,W,13626,gmail.com,3.6888795,1,0.49610135
3539101,14587773,39.0,W,1444,yahoo.com,3.6888795,145,0.1561204
3548160,14859744,39.0,W,12544,gmail.com,3.6888795,1388,0.24732064
3555529,15088479,39.0,W,7508,frontier.com,3.6888795,552,0.19777033
3555705,15092320,39.0,W,5912,,3.6888795,42,0.44413924
3556230,15101925,39.0,W,1444,yahoo.com,3.6888795,148,0.28915814
3559014,15192130,39.0,W,7508,frontier.com,3.6888795,563,0.16908796
3564525,15364143,39.0,W,5912,,3.6888795,44,0.47659534
3564673,15367980,39.0,W,5912,gmail.com,3.6888795,45,0.23403895
3573169,15693194,39.0,W,1444,yahoo.com,3.6888795,153,0.189169
3524444,14160433,38.118,C,15885,gmail.com,3.6665828,9017,0.17503986
3524448,14160509,38.118,C,15885,gmail.com,3.6665828,9018,0.057216115
3524493,14161230,38.118,C,3154,gmail.com,3.6665828,4089,0.12960848
3525356,14182081,38.118,C,15885,gmail.com,3.6665828,9047,0.1667518
3525469,14188777,38.118,C,15885,gmail.com,3.6665828,9056,0.13598716
3537447,14529925,38.118,C,15885,gmail.com,3.6665828,9309,0.1748829
3561316,15268121,37.0,W,5912,,3.637586,43,0.49510255
3483262,12971502,36.95,W,1450,yahoo.com,3.6362696,11,0.02973765
3502053,13473396,36.95,W,7664,yahoo.com,3.6362696,2220,0.30408975
3561148,15264812,36.95,W,6174,gmail.com,3.6362696,738,0.15699401
3573651,15702731,36.704,C,15890,gmail.com,3.6297662,192,0.41250363
3483374,12983437,36.5,W,12577,gmail.com,3.624341,128,0.15312889
3482061,12940989,35.966,C,15885,gmail.com,3.6099985,8347,0.24757667
3522672,14098420,35.966,C,5812,gmail.com,3.6099985,2369,0.18342747
3522679,14098718,35.966,C,5812,gmail.com,3.6099985,2370,0.23724005
3522681,14098780,35.966,C,5812,gmail.com,3.6099985,2371,0.17539302
3522697,14099466,35.966,C,5812,gmail.com,3.6099985,2372,0.15486695
3529275,14312191,35.966,C,5812,gmail.com,3.6099985,2410,0.21298847
3535886,14496112,35.966,C,9026,hotmail.com,3.6099985,1816,0.44566622
3535906,14496600,35.966,C,9026,hotmail.com,3.6099985,1817,0.13428167
3546436,14828602,35.966,C,5812,gmail.com,3.6099985,2494,0.09305216
3467039,12464610,35.95,W,16659,gmail.com,3.6095657,74,0.15456952
3467239,12488212,35.95,W,11727,,3.6095657,107,0.0732667
3529944,14324057,35.95,W,12932,yahoo.com,3.6095657,594,0.07077697
3571476,15626250,35.95,W,12037,anonymous.com,3.6095657,492,0.059233863
3573175,15693338,35.95,W,12544,gmail.com,3.6095657,1470,0.051605314
3470097,12576215,35.535,C,11201,gmail.com,3.5982707,1112,0.36309183
3525457,14188055,35.412,C,15885,gmail.com,3.5948985,9054,0.14422655
3525458,14188102,35.412,C,15885,gmail.com,3.5948985,9055,0.101375446
3475543,12742880,35.351,C,11482,hotmail.com,3.5932217,12,0.3447792
3529138,14309251,35.351,C,9917,hotmail.com,3.5932217,823,0.4365439
3547751,14853670,35.351,C,13832,hotmail.com,3.5932217,1859,0.47181424
3495696,13315009,35.044,C,9475,gmail.com,3.5847404,1,0.39221123
3536916,14515531,35.044,C,4461,gmail.com,3.5847404,2404,0.39733416
3502995,13516126,35.0,W,11218,yahoo.com,3.583519,604,0.24019784
3541110,14656178,34.921,C,15885,gmail.com,3.5813222,9393,0.042130284
3521505,14074842,34.552,C,9300,gmail.com,3.5709965,1027,0.37877402
3461832,12265789,34.0,W,13780,gmail.com,3.5553482,747,0.47037297
3474565,12697073,34.0,W,11218,yahoo.com,3.5553482,559,0.40575683
3507144,13650355,34.0,W,7919,gmail.com,3.5553482,520,0.12093648
3538722,14581283,34.0,W,7508,frontier.com,3.5553482,528,0.13152139
3541687,14665774,34.0,W,12501,gmail.com,3.5553482,362,0.4374306
3549732,14917079,34.0,W,9400,gmail.com,3.5553482,709,0.14461435
3551396,14947153,34.0,W,7508,frontier.com,3.5553482,544,0.12347331
3557737,15160751,34.0,W,12469,gmail.com,3.5553482,109,0.26768067
3565161,15378532,34.0,W,8695,yahoo.com,3.5553482,11,0.21181144
3571085,15618785,34.0,W,7508,frontier.com,3.5553482,572,0.10577799
3573472,15698931,34.0,W,7508,frontier.com,3.5553482,575,0.18494555
3522727,14101111,33.692,C,9633,gmail.com,3.546509,3668,0.46135724
3459432,12192900,33.261,C,9300,gmail.com,3.5340078,922,0.3764997
3560937,15260693,33.199,C,18301,hotmail.com,3.5321965,227,0.19356558
3486391,13100958,32.97,W,7826,yahoo.com,3.525478,358,0.054156076
3525062,14172533,32.584,C,9026,hotmail.com,3.5140498,1782,0.43034497
3534087,14433098,32.584,C,1976,hotmail.com,3.5140498,805,0.38051584
3525555,14198497,32.461,C,15885,gmail.com,3.5103805,9059,0.14995731
3513525,13833626,31.97,C,16062,gmail.com,3.495598,852,0.35474664
3525563,14200860,31.97,C,15885,gmail.com,3.495598,9060,0.17728494
3525564,14200973,31.97,C,18250,gmail.com,3.495598,97,0.40596452
3573282,15695786,31.95,W,18366,gmail.com,3.4949913,422,0.095545486
3487030,13112113,31.0,W,12695,yahoo.com,3.465736,4848,0.19467318
3492522,13227323,30.95,W,6598,anonymous.com,3.4641721,109,0.05119476
3494103,13285815,30.95,W,1764,att.net,3.4641721,576,0.09001259
3539987,14604060,30.95,W,13511,,3.4641721,60,0.07768645
3552416,14996895,30.95,W,7861,,3.4641721,126,0.021497684
3557087,15119648,30.95,W,7861,,3.4641721,129,0.09218907
3560301,15220852,30.864,C,1976,hotmail.com,3.4614768,851,0.2890728
3464852,12375005,30.74,C,13832,gmail.com,3.4575777,1536,0.46311903
3526603,14231675,30.003,C,15885,gmail.com,3.434084,9069,0.1636046
3473875,12685388,30.0,W,1444,yahoo.com,3.4339871,134,0.2507588
3474412,12694475,30.0,S,14415,,3.4339871,14,0.4518703
3564740,15369352,30.0,S,9359,,3.4339871,6,0.17001753
3564751,15369444,30.0,S,9359,,3.4339871,7,0.30423713
3564752,15369475,30.0,S,9359,,3.4339871,8,0.41314247
3564753,15369478,30.0,S,9359,,3.4339871,9,0.4851357
3564762,15369589,30.0,S,9359,,3.4339871,10,0.3700218
3467637,12498128,29.95,W,17188,gmail.com,3.432373,4809,0.09113991
3500834,13454514,29.757,C,9633,anonymous.com,3.4261177,3537,0.17862481
3507164,13650609,29.5,W,7919,gmail.com,3.4177268,521,0.109433495
3538881,14584024,29.5,W,15385,gmail.com,3.4177268,470,0.38637796
3465773,12425776,29.0,W,7757,aol.com,3.4011974,15,0.45174453
3475551,12743283,29.0,W,16485,msn.com,3.4011974,325,0.14995913
3485621,13059775,29.0,W,1482,,3.4011974,1,0.20349559
3485632,13059976,29.0,W,1482,,3.4011974,2,0.21243936
3490627,13196777,29.0,W,15986,gmail.com,3.4011974,74,0.14217527
3498139,13379177,29.0,W,7919,gmail.com,3.4011974,503,0.06382266
3506756,13641942,29.0,W,3178,gmail.com,3.4011974,289,0.078887515
3506869,13644273,29.0,W,10960,,3.4011974,236,0.33874795
3511755,13798638,29.0,W,6481,gmail.com,3.4011974,599,0.15322243
3513415,13831216,29.0,W,16485,msn.com,3.4011974,352,0.1429766
3522189,14085855,29.0,W,10960,,3.4011974,243,0.23982625
3523088,14134303,29.0,W,17055,gmail.com,3.4011974,237,0.15759666
3523491,14143355,29.0,W,10960,,3.4011974,244,0.3206782
3523789,14148967,29.0,W,10960,,3.4011974,245,0.40150177
3523918,14151032,29.0,W,10960,,3.4011974,247,0.4828339
3529684,14320022,29.0,W,10776,yahoo.com,3.4011974,98,0.36385477
3533325,14418620,29.0,W,13994,yahoo.com,3.4011974,20,0.16172116
3535633,14491895,29.0,W,12501,gmail.com,3.4011974,359,0.26325223
3540098,14606703,29.0,W,2581,yahoo.com,3.4011974,166,0.44837153
3540109,14606910,29.0,W,2581,yahoo.com,3.4011974,167,0.45797938
3541202,14657905,29.0,W,2581,yahoo.com,3.4011974,171,0.4874038
3545096,14766879,29.0,W,3178,gmail.com,3.4011974,317,0.10588242
3549990,14921597,29.0,W,2893,yahoo.com,3.4011974,22,0.27829996
3557738,15160785,29.0,W,12469,gmail.com,3.4011974,110,0.23684111
3565515,15389842,29.0,W,2744,,3.4011974,140,0.17823268
3573524,15700055,29.0,W,13780,yahoo.com,3.4011974,936,0.16281687
3505777,13620169,28.896,C,3643,hotmail.com,3.3977246,82,0.48875317
3525410,14184520,28.096,C,15885,gmail.com,3.3706007,9051,0.10681657
3488627,13140224,27.303,C,15257,hotmail.com,3.3429677,565,0.3829844
3525361,14182334,27.297,C,15885,gmail.com,3.3427558,9048,0.11945412
3477975,12796923,27.051,C,9633,hotmail.com,3.3340242,3419,0.35206616
3533761,14426512,27.0,W,3178,gmail.com,3.3322046,310,0.10111259
3507381,13655487,26.99,W,2884,gmail.com,3.3318472,131,0.14800641
3545412,14773573,26.95,W,4367,yahoo.com,3.3304172,2,0.013471389
3524276,14157389,26.498,C,15885,gmail.com,3.3141134,9015,0.3463356
3485016,13044429,26.191,C,15215,hotmail.com,3.302886,10,0.20659608
3512767,13818140,26.129,C,15885,gmail.com,3.3006032,8782,0.23172419
3542177,14673917,26.129,C,1487,hotmail.com,3.3006032,64,0.33428112
3483049,12963896,25.95,W,11162,att.net,3.2939832,10,0.04493655
3506897,13644797,25.95,W,11162,att.net,3.2939832,11,0.03572817
3546931,14837130,25.95,W,11162,att.net,3.2939832,14,0.041625835
3572872,15685940,25.95,W,11162,att.net,3.2939832,15,0.03751085
3526231,14225218,25.637,C,15885,gmail.com,3.2823012,9065,0.09931882
3522581,14094661,25.453,C,15885,gmail.com,3.2753696,8986,0.15207279
3465604,12421608,25.0,S,18227,,3.2580965,20,0.4820494
3467140,12483504,25.0,H,7826,anonymous.com,3.2580965,630,0.15014546
3468037,12506852,25.0,S,10486,,3.2580965,83,0.14255445
3481470,12927182,25.0,S,18227,,3.2580965,21,0.2734737
3490309,13192113,25.0,S,2616,,3.2580965,115,0.008097055
3490324,13192255,25.0,S,2616,,3.2580965,116,0.017071998
3490337,13192442,25.0,S,2616,,3.2580965,117,0.021724097
3490982,13202223,25.0,S,7919,,3.2580965,102,0.25874862
3492553,13228319,25.0,H,10023,yahoo.com,3.2580965,1723,0.07295927
3492619,13229581,25.0,H,10023,yahoo.com,3.2580965,1724,0.095743164
3492624,13229620,25.0,H,10023,yahoo.com,3.2580965,1725,0.28045377
3500331,13446699,25.0,S,18227,,3.2580965,22,0.08414134
3513392,13830554,25.0,W,9364,hotmail.com,3.2580965,66,0.36029094
3514287,13877491,25.0,R,2616,me.com,3.2580965,106,0.49885467
3514289,13877509,25.0,R,2616,me.com,3.2580965,107,0.47795752
3515887,13909239,25.0,H,3274,gmail.com,3.2580965,1,0.14008982
3518428,13990058,25.0,R,2616,me.com,3.2580965,110,0.39469165
3523408,14141497,25.0,S,18227,,3.2580965,23,0.08310463
3546602,14830751,25.0,S,18227,,3.2580965,26,0.04809411
3549696,14916239,25.0,S,2616,,3.2580965,225,0.03641492
3562418,15286275,25.0,H,2616,mac.com,3.2580965,233,0.022881463
3562433,15286564,25.0,H,2616,mac.com,3.2580965,234,0.057095565
3570861,15614617,25.0,S,7861,,3.2580965,130,0.14003742
3525527,14194309,24.961,C,15885,gmail.com,3.2565954,9058,0.15038235
3509221,13720555,24.715,C,15885,gmail.com,3.2470744,8727,0.21855815
3530998,14343350,24.715,C,15885,gmail.com,3.2470744,9179,0.36942628
3531005,14343416,24.715,C,15885,gmail.com,3.2470744,9180,0.32780582
3531156,14346583,24.715,C,15885,gmail.com,3.2470744,9182,0.22222172
3574436,15718235,24.653,C,13832,hotmail.com,3.2446606,1944,0.032268107
3550261,14927067,24.5,W,6053,yahoo.com,3.2386785,26,0.089797266
3577088,15801806,24.5,W,4900,hotmail.com,3.2386785,5,0.06611146
3531064,14344610,24.223,C,15257,hotmail.com,3.2277563,629,0.06567333
3528641,14280445,24.162,C,15885,gmail.com,3.225335,9130,0.16631034
3528642,14280520,24.162,C,15885,outlook.com,3.225335,9131,0.17568205
3461483,12259795,24.0,W,13780,gmail.com,3.218876,746,0.4359048
3462257,12273437,24.0,W,13780,gmail.com,3.218876,749,0.48645133
3463163,12328300,24.0,W,16485,msn.com,3.218876,316,0.21610183
3563288,15308033,23.301,C,9026,hotmail.com,3.1905174,1906,0.29492635
3485710,13065023,23.117,C,15885,gmail.com,3.1829169,8391,0.37805036
3522721,14100554,23.117,C,15885,gmail.com,3.1829169,8995,0.26539883
3522885,14127539,23.117,C,15885,gmail.com,3.1829169,9002,0.17261101
3503612,13538588,22.0,W,18132,,3.1354942,295,0.38099036
3508431,13705805,22.0,W,12544,,3.1354942,1860,0.1442464
3524528,14161938,21.887,C,15885,gmail.com,3.130569,9020,0.2079479
3524534,14162006,21.887,C,3154,gmail.com,3.130569,4090,0.22376741
3524541,14162075,21.887,C,15885,gmail.com,3.130569,9021,0.14701179
3524545,14162137,21.887,C,15885,gmail.com,3.130569,9022,0.1472357
3525243,14177754,21.887,C,15885,gmail.com,3.130569,9042,0.15965955
3537543,14540063,21.887,C,15885,gmail.com,3.130569,9312,0.29611003
3531044,14344212,21.702,C,15257,hotmail.com,3.122453,627,0.08122671
3531051,14344378,21.702,C,15257,hotmail.com,3.122453,628,0.078239605
3545926,14792684,21.395,C,15885,hotmail.com,3.1088376,9481,0.352832
3491494,13208847,20.0,S,7919,,3.0445225,104,0.48191762
3530197,14328457,20.0,S,2616,,3.0445225,48,0.057999
3536159,14501209,20.0,S,18227,,3.0445225,24,0.08234926
3554166,15031461,20.0,S,6832,,3.0445225,17,0.23230287
3560388,15229795,20.0,W,13994,yahoo.com,3.0445225,30,0.35516346
3571043,15617866,20.0,S,7861,,3.0445225,131,0.38899744
3544455,14752707,19.797,C,5812,gmail.com,3.0348086,2483,0.25893366
3565983,15433231,19.797,C,15885,hotmail.com,3.0348086,9778,0.42286566
3565994,15433465,19.797,C,15885,hotmail.com,3.0348086,9780,0.43950003
3565998,15433778,19.797,C,15885,hotmail.com,3.0348086,9781,0.332552
3471258,12601253,19.059,C,13832,hotmail.com,2.998678,1546,0.06788128
3471264,12601328,19.059,C,13832,hotmail.com,2.998678,1547,0.067300074
3471851,12614510,19.059,C,13832,hotmail.com,2.998678,1550,0.11113666
3471856,12614560,19.059,C,13832,hotmail.com,2.998678,1551,0.06435678
3486954,13110720,19.059,C,15885,live.com.mx,2.998678,8424,0.056815714
3541038,14654767,18.014,C,15885,gmail.com,2.9451756,9392,0.19303069
3559063,15193133,17.829,C,1164,hotmail.com,2.9353983,401,0.37008092
3473290,12674073,17.522,C,15885,gmail.com,2.9189591,8246,0.12914655
3491182,13204814,17.46,C,9633,gmail.com,2.9156063,3480,0.36274323
3551520,14949460,17.46,C,10568,gmail.com,2.9156063,858,0.39780828
3539545,14596056,17.276,C,11201,gmail.com,2.9055886,1240,0.38167712
3534942,14479255,17.091,C,9026,gmail.com,2.8954146,1808,0.34873486
3461334,12257547,16.969,C,13832,gmail.com,2.888648,1514,0.39464137
3485064,13045412,16.723,C,15974,gmail.com,2.8748631,4,0.06835336
3570979,15616651,16.723,C,15890,gmail.com,2.8748631,189,0.3092408
3571000,15617211,16.723,C,15890,gmail.com,2.8748631,190,0.42072502
3537557,14541234,16.231,C,15885,outlook.com,2.8467102,9313,0.20711744
3542992,14687166,15.985,C,13832,hotmail.com,2.8323307,1836,0.11826413
3524408,14159756,15.337,C,1976,gmail.com,2.7934325,794,0.4712092
3459883,12229656,15.247,C,9026,gmail.com,2.7879083,1578,0.42820132
3459887,12229771,15.247,C,9026,gmail.com,2.7879083,1579,0.3176397
3459892,12229888,15.247,C,9026,gmail.com,2.7879083,1580,0.4122184
3459909,12230579,15.247,C,9026,gmail.com,2.7879083,1581,0.42982268
3459918,12230729,15.247,C,9026,gmail.com,2.7879083,1582,0.3207262
3461179,12254662,15.0,W,13780,gmail.com,2.7725887,745,0.37426516
3542433,14677989,15.0,S,18227,,2.7725887,25,0.053158086
3571428,15625269,15.0,S,18227,,2.7725887,29,0.05446852
3475910,12754004,14.879,C,14276,gmail.com,2.7649975,719,0.36843836
3488695,13141799,14.571,C,9633,gmail.com,2.7454102,3470,0.2956129
3565388,15384920,14.219,C,2650,gmail.com,2.7225447,505,0.47320268
3526853,14236222,13.833,C,4461,gmail.com,2.6968544,2351,0.3222579
3496880,13360094,13.381,C,9300,hotmail.com,2.6659079,973,0.15362385
3560196,15216392,13.372,C,12778,hotmail.com,2.6652818,124,0.39921787
3526816,14235308,13.341,C,4461,gmail.com,2.6631227,2349,0.39097685
3460869,12249419,13.0,W,13780,gmail.com,2.6390574,743,0.30582497
3531174,14346941,12.603,C,13832,hotmail.com,2.6102903,1762,0.06835145
3576642,15792908,12.358,C,7794,hotmail.com,2.5921154,131,0.44036433
3524975,14170518,11.866,C,15885,gmail.com,2.554588,9034,0.120161586
3543624,14711998,11.804,C,9938,gmail.com,2.5497577,23,0.33542076
3524593,14163101,11.066,C,15885,gmail.com,2.4903915,9023,0.20001918
3524963,14170292,10.943,C,15885,gmail.com,2.4801452,9033,0.13976638
3464877,12379325,10.821,C,5812,gmail.com,2.4698777,2156,0.41864568
3483927,13020914,10.0,S,11899,,2.3978953,210,0.17523536
3491511,13209066,10.0,S,7919,,2.3978953,105,0.335163
3554417,15036985,10.0,S,18227,,2.3978953,27,0.047562603
3573990,15709179,10.0,S,18227,,2.3978953,30,0.07524665
3576671,15793300,10.0,S,18227,,2.3978953,31,0.06918429
3530327,14330602,9.222,C,9938,gmail.com,2.3245423,20,0.19058417
3537564,14543490,8.915,C,15885,gmail.com,2.2940488,9314,0.20651199
3537566,14543538,8.915,C,15885,gmail.com,2.2940488,9315,0.21578711
3539084,14587584,8.915,C,15885,gmail.com,2.2940488,9345,0.23712248
3531505,14356385,8.485,C,15257,hotmail.com,2.2497115,632,0.36645672
3539153,14588580,7.378,C,15885,gmail.com,2.1256092,9350,0.24344324
3486229,13097668,7.0,S,11899,,2.0794415,212,0.4475217
3462062,12269733,6.886,C,15885,anonymous.com,2.065089,8110,0.098997064
3560292,15220411,6.886,C,10369,hotmail.com,2.065089,146,0.2692275
3499114,13394681,6.763,C,15257,outlook.es,2.0493689,572,0.4365418
3533487,14421212,6.763,C,9633,gmail.com,2.0493689,3719,0.3031379
3562552,15288187,6.394,C,15885,gmail.com,2.0006688,9706,0.379036
3468513,12515707,6.271,C,15885,hotmail.com,1.9838939,8200,0.07519939
3461857,12266328,5.902,C,9026,hotmail.com,1.9318112,1591,0.106451385
3539118,14588092,5.735,C,15885,gmail.com,1.9073178,9347,0.23690192
3539147,14588533,5.735,C,15885,gmail.com,1.9073178,9348,0.28552878
3484796,13039997,5.0,S,11899,,1.7917595,211,0.08534599
3491532,13209372,5.0,S,7919,,1.7917595,106,0.29952505
3550946,14939011,5.0,W,5355,,1.7917595,5,0.43447962
3532040,14393298,4.109,C,1191,gmail.com,1.6310037,1,0.38596642
3478533,12836640,3.935,C,5365,outlook.com,1.5963527,407,0.15744674
3523728,14147917,3.935,C,15257,gmail.com,1.5963527,619,0.18044487
3544287,14749509,3.935,C,15257,gmail.com,1.5963527,641,0.08798895
3544296,14749627,3.935,C,3154,gmail.com,1.5963527,4238,0.21051617
3544303,14749701,3.935,C,3154,gmail.com,1.5963527,4239,0.16778535
3564124,15355590,3.935,C,3154,gmail.com,1.5963527,4348,0.09141012
3531459,14354525,2.231,C,7279,gmail.com,1.1727917,0,0.23861882
